phenotype_name,accession_id,accession_name,accession_cs_number,accession_longitude,accession_latitude,accession_country,value,obs_unit_id
Ni60,267,ROM-1,,4.85,45.5333,France,7.526495604,13197
Ni60,267,ROM-1,,4.85,45.5333,France,6.783620714,13198
Ni60,267,ROM-1,,4.85,45.5333,France,7.448298247,13199
Ni60,267,ROM-1,,4.85,45.5333,France,7.927257059,13200
Ni60,7515,RRS-10,CS76592,-86.4251,41.5609,US,7.425109951,13201
Ni60,7515,RRS-10,CS76592,-86.4251,41.5609,US,7.554675628,13202
Ni60,7515,RRS-10,CS76592,-86.4251,41.5609,US,7.634408352,13203
Ni60,7515,RRS-10,CS76592,-86.4251,41.5609,US,6.996546557,13204
Ni60,7515,RRS-10,CS76592,-86.4251,41.5609,US,8.003172202,13205
Ni60,7515,RRS-10,CS76592,-86.4251,41.5609,US,6.069653637,13206
Ni60,8374,Rsch-4,,34.0,56.3,Russia,7.294470533,13207
Ni60,8374,Rsch-4,,34.0,56.3,Russia,6.929747006,13208
Ni60,8374,Rsch-4,,34.0,56.3,Russia,7.409646383,13209
Ni60,8374,Rsch-4,,34.0,56.3,Russia,6.584219455,13210
Ni60,8374,Rsch-4,,34.0,56.3,Russia,6.325073791,13211
Ni60,8374,Rsch-4,,34.0,56.3,Russia,6.785777193,13212
Ni60,8376,Sanna-2,CS77234,18.0,62.69,Sweden,6.244236769,13213
Ni60,8376,Sanna-2,CS77234,18.0,62.69,Sweden,6.019623935,13214
Ni60,8376,Sanna-2,CS77234,18.0,62.69,Sweden,6.657524382,13215
Ni60,8376,Sanna-2,CS77234,18.0,62.69,Sweden,6.190329689,13216
Ni60,8376,Sanna-2,CS77234,18.0,62.69,Sweden,6.028608449,13217
Ni60,8376,Sanna-2,CS77234,18.0,62.69,Sweden,6.055561989,13218
Ni60,8378,Sap-0,,14.24,49.49,Czech Republic,6.294561379,13219
Ni60,8378,Sap-0,,14.24,49.49,Czech Republic,7.135815651,13220
Ni60,8378,Sap-0,,14.24,49.49,Czech Republic,6.987359015,13221
Ni60,8378,Sap-0,,14.24,49.49,Czech Republic,6.551886215,13222
Ni60,8378,Sap-0,,14.24,49.49,Czech Republic,6.848799487,13223
Ni60,8378,Sap-0,,14.24,49.49,Czech Republic,7.155609869,13224
Ni60,8412,Sav-0,,15.8833,49.1833,Czech Republic,6.630646284,13225
Ni60,8412,Sav-0,,15.8833,49.1833,Czech Republic,7.336643155,13226
Ni60,8412,Sav-0,,15.8833,49.1833,Czech Republic,7.222157176,13227
Ni60,8412,Sav-0,,15.8833,49.1833,Czech Republic,6.92640173,13228
Ni60,8412,Sav-0,,15.8833,49.1833,Czech Republic,6.840537246,13229
Ni60,8412,Sav-0,,15.8833,49.1833,Czech Republic,6.611565288,13230
Ni60,6961,Se-0,CS76597,-3.53333,38.3333,Spain,6.928252091,13231
Ni60,6961,Se-0,CS76597,-3.53333,38.3333,Spain,7.798121261,13232
Ni60,6961,Se-0,CS76597,-3.53333,38.3333,Spain,7.378537308,13233
Ni60,6961,Se-0,CS76597,-3.53333,38.3333,Spain,6.928252091,13234
Ni60,6961,Se-0,CS76597,-3.53333,38.3333,Spain,7.818588771,13235
Ni60,6961,Se-0,CS76597,-3.53333,38.3333,Spain,7.685549956,13236
Ni60,7344,Sg-1,CS76600,9.5,47.6667,GER,8.892557049,13237
Ni60,7344,Sg-1,CS76600,9.5,47.6667,GER,8.167901643,13238
Ni60,7344,Sg-1,CS76600,9.5,47.6667,GER,7.567472878,13239
Ni60,7344,Sg-1,CS76600,9.5,47.6667,GER,7.702051739,13240
Ni60,7344,Sg-1,CS76600,9.5,47.6667,GER,7.267258496,13241
Ni60,7344,Sg-1,CS76600,9.5,47.6667,GER,7.867687261,13242
Ni60,6962,Shahdara,,68.48,38.35,Tajikistan,7.689809964,13243
Ni60,6962,Shahdara,,68.48,38.35,Tajikistan,6.824069769,13244
Ni60,6962,Shahdara,,68.48,38.35,Tajikistan,7.750921036,13245
Ni60,6962,Shahdara,,68.48,38.35,Tajikistan,8.117587472,13246
Ni60,6962,Shahdara,,68.48,38.35,Tajikistan,7.516661925,13247
Ni60,6962,Shahdara,,68.48,38.35,Tajikistan,7.649069249,13248
Ni60,2274,SLSP-30,,-86496,43665,US,6.60137176,13249
Ni60,2274,SLSP-30,,-86496,43665,US,7.116021433,13250
Ni60,2274,SLSP-30,,-86496,43665,US,7.185301196,13251
Ni60,2274,SLSP-30,,-86496,43665,US,6.640960197,13252
Ni60,2274,SLSP-30,,-86496,43665,US,6.680548633,13253
Ni60,2274,SLSP-30,,-86496,43665,US,6.829005269,13254
Ni60,6085,Sparta-1,CS77260,13.2145,55.7097,Sweden,7.498831625,13255
Ni60,6085,Sparta-1,CS77260,13.2145,55.7097,Sweden,7.498831625,13256
Ni60,6085,Sparta-1,CS77260,13.2145,55.7097,Sweden,7.508372123,13257
Ni60,6085,Sparta-1,CS77260,13.2145,55.7097,Sweden,7.556074614,13258
Ni60,6085,Sparta-1,CS77260,13.2145,55.7097,Sweden,7.651479597,13259
Ni60,6085,Sparta-1,CS77260,13.2145,55.7097,Sweden,6.897780235,13260
Ni60,6967,Sq-8,CS76604,-0.6383,51.4083,UK,8.494016596,13261
Ni60,6967,Sq-8,CS76604,-0.6383,51.4083,UK,6.518901894,13262
Ni60,6967,Sq-8,CS76604,-0.6383,51.4083,UK,7.429706083,13263
Ni60,6967,Sq-8,CS76604,-0.6383,51.4083,UK,7.265966004,13264
Ni60,6967,Sq-8,CS76604,-0.6383,51.4083,UK,6.774745767,13265
Ni60,6967,Sq-8,CS76604,-0.6383,51.4083,UK,7.235264739,13266
Ni60,8387,St-0,CS77270,18.0,59.0,Sweden,6.373852226,13267
Ni60,8387,St-0,CS77270,18.0,59.0,Sweden,6.592953396,13268
Ni60,8387,St-0,CS77270,18.0,59.0,Sweden,6.373852226,13269
Ni60,8387,St-0,CS77270,18.0,59.0,Sweden,7.031155737,13270
Ni60,8387,St-0,CS77270,18.0,59.0,Sweden,7.100869746,13271
Ni60,8387,St-0,CS77270,18.0,59.0,Sweden,7.170583754,13272
Ni60,2290,Ste-3,,-86514,42.03,US,7.587958176,13273
Ni60,2290,Ste-3,,-86514,42.03,US,7.272217635,13274
Ni60,2290,Ste-3,,-86514,42.03,US,7.170365847,13275
Ni60,2290,Ste-3,,-86514,42.03,US,6.976847451,13276
Ni60,2290,Ste-3,,-86514,42.03,US,7.587958176,13277
Ni60,2290,Ste-3,,-86514,42.03,US,8.769438912,13278
Ni60,6094,T1040,CS77290,13.2147,55.6494,Sweden,6.502400669,13279
Ni60,6094,T1040,CS77290,13.2147,55.6494,Sweden,6.49250356,13280
Ni60,6094,T1040,CS77290,13.2147,55.6494,Sweden,7.373346269,13281
Ni60,6094,T1040,CS77290,13.2147,55.6494,Sweden,6.640960197,13282
Ni60,6094,T1040,CS77290,13.2147,55.6494,Sweden,5.948162561,13283
Ni60,6094,T1040,CS77290,13.2147,55.6494,Sweden,6.443018015,13284
Ni60,6096,T1060,CS78040,13.2225,55.6472,Sweden,7.918613548,13285
Ni60,6096,T1060,CS78040,13.2225,55.6472,Sweden,7.651479597,13286
Ni60,6096,T1060,CS78040,13.2225,55.6472,Sweden,7.374805148,13287
Ni60,6096,T1060,CS78040,13.2225,55.6472,Sweden,7.832749064,13288
Ni60,6096,T1060,CS78040,13.2225,55.6472,Sweden,6.92640173,13289
Ni60,6096,T1060,CS78040,13.2225,55.6472,Sweden,7.25077867,13290
Ni60,6098,T1080,CS77292,13.2178,55.6561,Sweden,6.396096835,13291
Ni60,6098,T1080,CS77292,13.2178,55.6561,Sweden,7.439939838,13292
Ni60,6098,T1080,CS77292,13.2178,55.6561,Sweden,7.85952379,13293
Ni60,6098,T1080,CS77292,13.2178,55.6561,Sweden,7.695783711,13294
Ni60,6098,T1080,CS77292,13.2178,55.6561,Sweden,7.736718731,13295
Ni60,6098,T1080,CS77292,13.2178,55.6561,Sweden,7.020355886,13296
Ni60,6100,T1110,CS77294,13.2,55.6,Sweden,8.017111003,13297
Ni60,6100,T1110,CS77294,13.2,55.6,Sweden,7.648622671,13298
Ni60,6100,T1110,CS77294,13.2,55.6,Sweden,7.429521501,13299
Ni60,6100,T1110,CS77294,13.2,55.6,Sweden,8.395558479,13300
Ni60,6100,T1110,CS77294,13.2,55.6,Sweden,6.493361955,13301
Ni60,6100,T1110,CS77294,13.2,55.6,Sweden,7.300052628,13302
Ni60,6109,T510,CS77301,13.1233,55.7936,Sweden,7.294169396,13303
Ni60,6109,T510,CS77301,13.1233,55.7936,Sweden,8.026555469,13304
Ni60,6109,T510,CS77301,13.1233,55.7936,Sweden,6.977461905,13305
Ni60,6109,T510,CS77301,13.1233,55.7936,Sweden,7.739539305,13306
Ni60,6109,T510,CS77301,13.1233,55.7936,Sweden,8.214600541,13307
Ni60,6109,T510,CS77301,13.1233,55.7936,Sweden,8.22449765,13308
Ni60,6112,T540,CS77303,13.1044,55.7967,Sweden,6.830996747,13309
Ni60,6112,T540,CS77303,13.1044,55.7967,Sweden,6.945482726,13310
Ni60,6112,T540,CS77303,13.1044,55.7967,Sweden,7.651479597,13311
Ni60,6112,T540,CS77303,13.1044,55.7967,Sweden,6.792834754,13312
Ni60,6112,T540,CS77303,13.1044,55.7967,Sweden,6.153621372,13313
Ni60,6112,T540,CS77303,13.1044,55.7967,Sweden,6.306269344,13314
Ni60,6119,T620,CS78060,13.2,55.7,Sweden,6.426798099,13315
Ni60,6119,T620,CS78060,13.2,55.7,Sweden,6.907784581,13316
Ni60,6119,T620,CS78060,13.2,55.7,Sweden,6.856615807,13317
Ni60,6119,T620,CS78060,13.2,55.7,Sweden,7.296667269,13318
Ni60,6119,T620,CS78060,13.2,55.7,Sweden,7.665082447,13319
Ni60,6119,T620,CS78060,13.2,55.7,Sweden,6.958953356,13320
Ni60,6124,T690,CS77309,13.3092,55.8378,Sweden,7.54903123,13321
Ni60,6124,T690,CS77309,13.3092,55.8378,Sweden,7.578908663,13322
Ni60,6124,T690,CS77309,13.3092,55.8378,Sweden,7.658581815,13323
Ni60,6124,T690,CS77309,13.3092,55.8378,Sweden,7.180542898,13324
Ni60,6124,T690,CS77309,13.3092,55.8378,Sweden,8.1067433,13325
Ni60,8389,Ta-0,,14.5,49.5,Czech Republic,6.987359015,13326
Ni60,8389,Ta-0,,14.5,49.5,Czech Republic,7.274375178,13327
Ni60,8389,Ta-0,,14.5,49.5,Czech Republic,6.868593706,13328
Ni60,8389,Ta-0,,14.5,49.5,Czech Republic,7.106124324,13329
Ni60,8389,Ta-0,,14.5,49.5,Czech Republic,6.185693179,13330
Ni60,8389,Ta-0,,14.5,49.5,Czech Republic,6.908182142,13331
Ni60,6169,TÅD 01,CS77333,18.3447,62.8714,Sweden,7.55740264,13332
Ni60,6169,TÅD 01,CS77333,18.3447,62.8714,Sweden,7.496291567,13333
Ni60,6169,TÅD 01,CS77333,18.3447,62.8714,Sweden,7.170365847,13334
Ni60,6169,TÅD 01,CS77333,18.3447,62.8714,Sweden,6.987032629,13335
Ni60,6169,TÅD 01,CS77333,18.3447,62.8714,Sweden,7.55740264,13336
Ni60,6169,TÅD 01,CS77333,18.3447,62.8714,Sweden,7.282402813,13337
Ni60,6968,Tamm-2,CS76610,23.5,60.0,Finland,5.857865926,13338
Ni60,6968,Tamm-2,CS76610,23.5,60.0,Finland,5.867406424,13339
Ni60,6968,Tamm-2,CS76610,23.5,60.0,Finland,7.079049702,13340
Ni60,6968,Tamm-2,CS76610,23.5,60.0,Finland,5.772001442,13341
Ni60,6968,Tamm-2,CS76610,23.5,60.0,Finland,5.380841013,13342
Ni60,6968,Tamm-2,CS76610,23.5,60.0,Finland,5.609812971,13343
Ni60,6188,TDr-1,CS77345,14.1386,55.7683,Sweden,6.570070668,13344
Ni60,6188,TDr-1,CS77345,14.1386,55.7683,Sweden,7.122693435,13345
Ni60,6188,TDr-1,CS77345,14.1386,55.7683,Sweden,7.491108613,13346
Ni60,6188,TDr-1,CS77345,14.1386,55.7683,Sweden,7.245498494,13347
Ni60,6188,TDr-1,CS77345,14.1386,55.7683,Sweden,7.808355016,13348
Ni60,6188,TDr-1,CS77345,14.1386,55.7683,Sweden,7.276199759,13349
Ni60,6202,TDr-17,CS77349,14.1206,55.7717,Sweden,7.758173256,13350
Ni60,6202,TDr-17,CS77349,14.1206,55.7717,Sweden,6.94152344,13351
Ni60,6202,TDr-17,CS77349,14.1206,55.7717,Sweden,7.618745239,13352
Ni60,6202,TDr-17,CS77349,14.1206,55.7717,Sweden,7.399644069,13353
Ni60,6202,TDr-17,CS77349,14.1206,55.7717,Sweden,6.742340558,13354
Ni60,6202,TDr-17,CS77349,14.1206,55.7717,Sweden,7.32993006,13355
Ni60,6203,TDr-18,CS77350,14.1208,55.7714,Sweden,7.363884243,13356
Ni60,6203,TDr-18,CS77350,14.1208,55.7714,Sweden,6.48795887,13357
Ni60,6203,TDr-18,CS77350,14.1208,55.7714,Sweden,6.854625305,13358
Ni60,6203,TDr-18,CS77350,14.1208,55.7714,Sweden,8.097217114,13359
Ni60,6203,TDr-18,CS77350,14.1208,55.7714,Sweden,7.628698891,13360
Ni60,6203,TDr-18,CS77350,14.1208,55.7714,Sweden,7.139810311,13361
Ni60,6190,TDr-3,,14.1381,55.7686,Sweden,6.462812233,13362
Ni60,6190,TDr-3,,14.1381,55.7686,Sweden,6.353944033,13363
Ni60,6190,TDr-3,,14.1381,55.7686,Sweden,6.185693179,13364
Ni60,6190,TDr-3,,14.1381,55.7686,Sweden,6.937873469,13365
Ni60,6190,TDr-3,,14.1381,55.7686,Sweden,6.215384506,13366
Ni60,6190,TDr-3,,14.1381,55.7686,Sweden,6.838902378,13367
Ni60,6194,TDr-8,CS77355,14.1342,55.7706,Sweden,6.201323863,13368
Ni60,6194,TDr-8,CS77355,14.1342,55.7706,Sweden,7.222157176,13369
Ni60,6194,TDr-8,CS77355,14.1342,55.7706,Sweden,8.739096398,13370
Ni60,6194,TDr-8,CS77355,14.1342,55.7706,Sweden,7.279400165,13371
Ni60,6194,TDr-8,CS77355,14.1342,55.7706,Sweden,7.622858102,13372
Ni60,6194,TDr-8,CS77355,14.1342,55.7706,Sweden,7.279400165,13373
Ni60,6242,Tomegap-2,CS77377,13.2,55.7,Sweden,8.422380312,13374
Ni60,6242,Tomegap-2,CS77377,13.2,55.7,Sweden,6.477966874,13375
Ni60,6242,Tomegap-2,CS77377,13.2,55.7,Sweden,7.429706083,13376
Ni60,6242,Tomegap-2,CS77377,13.2,55.7,Sweden,7.92092632,13377
Ni60,6242,Tomegap-2,CS77377,13.2,55.7,Sweden,6.447265609,13378
Ni60,6242,Tomegap-2,CS77377,13.2,55.7,Sweden,5.863941578,13379
Ni60,6243,Tottarp-2,CS77381,13.90045,56.27373,Sweden,7.290093484,13380
Ni60,6243,Tottarp-2,CS77381,13.90045,56.27373,Sweden,6.951482584,13381
Ni60,6243,Tottarp-2,CS77381,13.90045,56.27373,Sweden,7.32993006,13382
Ni60,6243,Tottarp-2,CS77381,13.90045,56.27373,Sweden,6.33401565,13383
Ni60,6243,Tottarp-2,CS77381,13.90045,56.27373,Sweden,7.11082889,13384
Ni60,6243,Tottarp-2,CS77381,13.90045,56.27373,Sweden,7.250256907,13385
Ni60,281,TOU-A1-115,,4.11667,46.6667,France,7.078699238,13386
Ni60,281,TOU-A1-115,,4.11667,46.6667,France,6.885180842,13387
Ni60,281,TOU-A1-115,,4.11667,46.6667,France,6.722217982,13388
Ni60,281,TOU-A1-115,,4.11667,46.6667,France,7.200921383,13389
Ni60,281,TOU-A1-115,,4.11667,46.6667,France,7.374069422,13390
Ni60,281,TOU-A1-115,,4.11667,46.6667,France,7.129625132,13391
Ni60,282,TOU-A1-116,,4.11667,46.6667,France,6.829005269,13392
Ni60,282,TOU-A1-116,,4.11667,46.6667,France,6.205487397,13393
Ni60,282,TOU-A1-116,,4.11667,46.6667,France,6.205487397,13394
Ni60,282,TOU-A1-116,,4.11667,46.6667,France,8.481822487,13395
Ni60,282,TOU-A1-116,,4.11667,46.6667,France,6.918079251,13396
Ni60,282,TOU-A1-116,,4.11667,46.6667,France,7.026947451,13397
Ni60,286,TOU-A1-12,,4.11667,46.6667,France,6.70697027,13398
Ni60,286,TOU-A1-12,,4.11667,46.6667,France,8.118964011,13399
Ni60,286,TOU-A1-12,,4.11667,46.6667,France,7.136292691,13400
Ni60,286,TOU-A1-12,,4.11667,46.6667,France,7.126752193,13401
Ni60,286,TOU-A1-12,,4.11667,46.6667,France,7.031347211,13402
Ni60,286,TOU-A1-12,,4.11667,46.6667,France,6.888239737,13403
Ni60,321,TOU-A1-43,,4.11667,46.6667,France,6.754278257,13404
Ni60,321,TOU-A1-43,,4.11667,46.6667,France,7.798121261,13405
Ni60,321,TOU-A1-43,,4.11667,46.6667,France,8.094900154,13406
Ni60,321,TOU-A1-43,,4.11667,46.6667,France,7.8799913,13407
Ni60,321,TOU-A1-43,,4.11667,46.6667,France,7.828822525,13408
Ni60,321,TOU-A1-43,,4.11667,46.6667,France,7.306901024,13409
Ni60,328,TOU-A1-62,,4.11667,46.6667,France,6.911646008,13410
Ni60,328,TOU-A1-62,,4.11667,46.6667,France,7.489276366,13411
Ni60,328,TOU-A1-62,,4.11667,46.6667,France,7.748214112,13412
Ni60,328,TOU-A1-62,,4.11667,46.6667,France,7.369766636,13413
Ni60,328,TOU-A1-62,,4.11667,46.6667,France,7.220379475,13414
Ni60,328,TOU-A1-62,,4.11667,46.6667,France,7.389684925,13415
Ni60,333,TOU-A1-67,,4.11667,46.6667,France,7.353699065,13416
Ni60,333,TOU-A1-67,,4.11667,46.6667,France,7.027773344,13417
Ni60,333,TOU-A1-67,,4.11667,46.6667,France,6.946291914,13418
Ni60,333,TOU-A1-67,,4.11667,46.6667,France,8.249994796,13419
Ni60,333,TOU-A1-67,,4.11667,46.6667,France,8.209254081,13420
Ni60,333,TOU-A1-67,,4.11667,46.6667,France,7.63888407,13421
Ni60,357,TOU-A1-96,,4.11667,46.6667,France,7.026947451,13422
Ni60,357,TOU-A1-96,,4.11667,46.6667,France,7.046741669,13423
Ni60,357,TOU-A1-96,,4.11667,46.6667,France,6.829005269,13424
Ni60,357,TOU-A1-96,,4.11667,46.6667,France,7.026947451,13425
Ni60,357,TOU-A1-96,,4.11667,46.6667,France,6.888387924,13426
Ni60,357,TOU-A1-96,,4.11667,46.6667,France,6.799313942,13427
Ni60,362,TOU-C-3,,4.11667,46.6667,France,6.811915751,13428
Ni60,362,TOU-C-3,,4.11667,46.6667,France,6.096378382,13429
Ni60,362,TOU-C-3,,4.11667,46.6667,France,6.802375253,13430
Ni60,362,TOU-C-3,,4.11667,46.6667,France,6.115459379,13431
Ni60,362,TOU-C-3,,4.11667,46.6667,France,6.296728845,13432
Ni60,362,TOU-C-3,,4.11667,46.6667,France,6.058216389,13433
Ni60,366,TOU-E-11,,4.11667,46.6667,France,6.457499364,13434
Ni60,366,TOU-E-11,,4.11667,46.6667,France,6.119785451,13435
Ni60,366,TOU-E-11,,4.11667,46.6667,France,6.140252961,13436
Ni60,366,TOU-E-11,,4.11667,46.6667,France,7.13292719,13437
Ni60,366,TOU-E-11,,4.11667,46.6667,France,6.938485846,13438
Ni60,366,TOU-E-11,,4.11667,46.6667,France,6.928252091,13439
Ni60,373,TOU-H-12,,4.11667,46.6667,France,7.130747178,13440
Ni60,373,TOU-H-12,,4.11667,46.6667,France,7.648622671,13441
Ni60,373,TOU-H-12,,4.11667,46.6667,France,7.210420331,13442
Ni60,373,TOU-H-12,,4.11667,46.6667,France,6.792136278,13443
Ni60,373,TOU-H-12,,4.11667,46.6667,France,6.284219929,13444
Ni60,373,TOU-H-12,,4.11667,46.6667,France,7.509194654,13445
Ni60,374,TOU-H-13,,4.11667,46.6667,France,7.710180321,13446
Ni60,374,TOU-H-13,,4.11667,46.6667,France,7.160180668,13447
Ni60,374,TOU-H-13,,4.11667,46.6667,France,6.73240316,13448
Ni60,374,TOU-H-13,,4.11667,46.6667,France,6.426847798,13449
Ni60,374,TOU-H-13,,4.11667,46.6667,France,6.762958697,13450
Ni60,374,TOU-H-13,,4.11667,46.6667,France,8.005550505,13451
Ni60,378,TOU-I-17,,4.11667,46.6667,France,7.264478069,13452
Ni60,378,TOU-I-17,,4.11667,46.6667,France,7.284272287,13453
Ni60,378,TOU-I-17,,4.11667,46.6667,France,7.007153233,13454
Ni60,378,TOU-I-17,,4.11667,46.6667,France,7.116021433,13455
Ni60,378,TOU-I-17,,4.11667,46.6667,France,7.03684456,13456
Ni60,378,TOU-I-17,,4.11667,46.6667,France,6.720137069,13457
Ni60,379,TOU-I-2,,4.11667,46.6667,France,7.050428207,13458
Ni60,379,TOU-I-2,,4.11667,46.6667,France,6.945482726,13459
Ni60,379,TOU-I-2,,4.11667,46.6667,France,7.336643155,13460
Ni60,379,TOU-I-2,,4.11667,46.6667,France,6.945482726,13461
Ni60,379,TOU-I-2,,4.11667,46.6667,France,8.309773976,13462
Ni60,379,TOU-I-2,,4.11667,46.6667,France,6.802375253,13463
Ni60,380,TOU-I-6,,4.11667,46.6667,France,6.999888376,13464
Ni60,380,TOU-I-6,,4.11667,46.6667,France,7.94139383,13465
Ni60,380,TOU-I-6,,4.11667,46.6667,France,6.692875728,13466
Ni60,380,TOU-I-6,,4.11667,46.6667,France,7.040823395,13467
Ni60,380,TOU-I-6,,4.11667,46.6667,France,6.559836914,13468
Ni60,380,TOU-I-6,,4.11667,46.6667,France,7.83905628,13469
Ni60,383,TOU-J-3,,4.11667,46.6667,France,7.439480645,13470
Ni60,383,TOU-J-3,,4.11667,46.6667,France,6.931564296,13471
Ni60,383,TOU-J-3,,4.11667,46.6667,France,7.748214112,13472
Ni60,383,TOU-J-3,,4.11667,46.6667,France,6.822013711,13473
Ni60,383,TOU-J-3,,4.11667,46.6667,France,6.732381414,13474
Ni60,383,TOU-J-3,,4.11667,46.6667,France,8.196375597,13475
Ni60,386,TOU-K-3,,4.11667,46.6667,France,6.528699585,13476
Ni60,386,TOU-K-3,,4.11667,46.6667,France,7.934254254,13477
Ni60,386,TOU-K-3,,4.11667,46.6667,France,8.036106042,13478
Ni60,386,TOU-K-3,,4.11667,46.6667,France,8.392587298,13479
Ni60,386,TOU-K-3,,4.11667,46.6667,France,8.158328187,13480
Ni60,386,TOU-K-3,,4.11667,46.6667,France,7.251847277,13481
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.680977526,13482
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.273498612,13483
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.151254938,13484
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.884716983,13485
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.395742286,13486
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.151254938,13487
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.682517379,13488
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.149139193,13489
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.813522547,13490
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.467294602,13491
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.41114953,13492
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.636983606,13493
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.338121879,13494
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.623544437,13495
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.356536238,13496
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.476229568,13497
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.905384454,13498
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.665997793,13499
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.215362141,13500
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.055058787,13501
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.355494477,13502
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.396933882,13503
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.438373288,13504
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.682104137,13505
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.18051456,13506
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.589777192,13507
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.538851557,13508
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.017552528,13509
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.97681202,13510
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.722183844,13511
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.813683826,13512
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.232822106,13513
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.974890857,13514
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.447764813,13515
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.619718979,13516
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.415006997,13517
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.907415118,13518
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.367551435,13519
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.568677121,13520
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.838273315,13521
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.367551435,13522
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.325209185,13523
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.714242971,13524
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.650046775,13525
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.885432829,13526
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.922489879,13527
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.954587977,13528
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.446758818,13529
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.166733006,13530
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,6.652527947,13531
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.284571665,13532
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,8.034454042,13533
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.605949827,13534
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.798776724,13535
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.542874468,13536
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.267661481,13537
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.461329879,13538
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.461329879,13539
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.400171438,13540
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.033220788,13541
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.174350416,13543
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.307738073,13544
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.079073518,13545
Ni60,6970,Ts-1,CS76615,2.93056,41.7194,Spain,7.89845484,13546
